,variable,relative_importance,scaled_importance,percentage
0,remainder__chain_name.CHOICE HOTELS & RESORTS,0.8510798215866089,1.0,0.005575054230178398
1,remainder__chain_name.REMA FRANCHISE NORGE,0.6174353361129761,0.7254728880329161,0.004044550693307648
2,remainder__chain_name.nan,0.5371785759925842,0.6311729668213254,0.00351882351865148
3,remainder__chain_name.NÆRBUTIKKEN,0.47727203369140625,0.5607841022498468,0.003126401781464804
4,remainder__chain_name.SPAR,0.4728195369243622,0.5555525168519654,0.0030972354091618054
5,remainder__chain_name.EUROPRIS,0.4174555838108063,0.49050109428346317,0.002734570200592155
6,remainder__chain_name.MIX,0.41474610567092896,0.4873175172896787,0.002716821586205858
7,remainder__store_type_chain.Food and drinks_False,0.3790709972381592,0.4454000525256062,0.002483129446954562
8,remainder__chain_name.MENY,0.3212563693523407,0.37746914120633807,0.0021044109324442023
9,remainder__chain_name.BOHUS,0.3156232237815857,0.37085031953077124,0.002067510642663037
10,remainder__chain_name.YX NORGE,0.30329397320747375,0.3563637223146284,0.001986747077572289
11,remainder__store_type_chain.Cars and boats_False,0.3014128506183624,0.35415344480434213,0.0019744246605886994
12,remainder__chain_name.ESSO NORGE,0.29348254203796387,0.34483550730981355,0.00192247665374329
13,remainder__chain_name.ELKJØP NORGE,0.29151833057403564,0.3425276022060755,0.0019096099576318447
14,remainder__store_type_chain.Food and drinks_True,0.28066307306289673,0.32977291429571914,0.0018385018808426076
15,remainder__chain_name.COOP EXTRA,0.27666205167770386,0.3250718025037206,0.0018122929276600842
16,remainder__chain_name.SKEIDAR,0.2755577564239502,0.3237742799614812,0.001805059169122221
17,remainder__chain_name.SPECSAVERS NORWAY,0.26185208559036255,0.3076704193294231,0.001715279272783262
18,remainder__chain_name.INTERFLORA NORGE SA,0.2575973570346832,0.3026712072135166,0.0016874083941289184
19,remainder__chain_name.SUNKOST BUTIKK,0.2571754455566406,0.30217547054188915,0.0016846446353007073
20,remainder__chain_name.MØBELRINGEN,0.2541799545288086,0.2986558347194257,0.001665022474719995
21,remainder__sales_channel_name_x.Pharmacies,0.24525439739227295,0.2881685021447956,0.0016065550268865155
22,remainder__lv4_desc.Pharmacies,0.24525439739227295,0.2881685021447956,0.0016065550268865155
23,remainder__lv3_desc.Pharmacies,0.24525439739227295,0.2881685021447956,0.0016065550268865155
24,remainder__chain_name.MATKROKEN,0.24458013474941254,0.2873762584259827,0.0016021382251906154
25,remainder__chain_name.KIWI NORGE,0.2443488985300064,0.2871045609734746,0.0016006234971586814
26,remainder__chain_name.SPORT 1 BUTIKKENE,0.22839094698429108,0.26835432023111266,0.0014960898881911132
27,remainder__sales_channel_name_x.Health food stores,0.22677846252918243,0.26645968659721614,0.0014855272029358202
28,remainder__lv4_desc.Health food stores,0.22677846252918243,0.26645968659721614,0.0014855272029358202
29,remainder__lv3_desc.Health food stores,0.22677846252918243,0.26645968659721614,0.0014855272029358202
30,remainder__sales_channel_name_x.Thrift shops - home furnishings and decor,0.2255246639251709,0.2649865009191981,0.0014773141128897474
31,remainder__lv4_desc.Thrift shops - home furnishings and decor,0.2255246639251709,0.2649865009191981,0.0014773141128897474
32,remainder__lv3_desc.Thrift shops - home furnishings and decor,0.2255246639251709,0.2649865009191981,0.0014773141128897474
33,remainder__chain_name.EGON,0.22085323929786682,0.25949768011905805,0.0014467136392692355
34,remainder__chain_name.BEST STASJON,0.21727484464645386,0.2552931454083866,0.0014232731302445747
35,remainder__address_first.RUSELØKKVEIEN_Oslo,0.21527114510536194,0.25293884268580935,0.0014101477648919497
36,remainder__sales_channel_name_x.Fruit and vegetable shops,0.21412676572799683,0.25159422218331434,0.0014026514326715305
37,remainder__lv4_desc.Fruit and vegetable shops,0.21412676572799683,0.25159422218331434,0.0014026514326715305
38,remainder__lv3_desc.Fruit and vegetable shops,0.21412676572799683,0.25159422218331434,0.0014026514326715305
39,remainder__sales_channel_name_x.Belongs to dining,0.20642054080963135,0.2425395780442966,0.0013521713005615395
40,remainder__lv4_desc.Belongs to dining,0.20642054080963135,0.2425395780442966,0.0013521713005615395
41,remainder__store_type_chain.House and building_False,0.20438873767852783,0.24015225422393416,0.0013388618407980224
42,remainder__chain_name.CUBUS,0.1996299773454666,0.23456081589775016,0.0013076892689048486
43,remainder__store_type_chain.Cars and boats_True,0.19908905029296875,0.23392523855379496,0.0013041458907448256
44,remainder__chain_name.BYGGTORGET,0.19832393527030945,0.2330262452945811,0.0012991339545721436
45,remainder__chain_name.NORSKE SHELL,0.19499382376670837,0.22911343780092797,0.0012773198406027789
46,remainder__chain_name.DE HISTORISKE HOTEL & SPISESTEDER,0.18736739456653595,0.22015255186903615,0.0012273624155820393
47,remainder__lv2_desc.House and building,0.18677502870559692,0.21945653506084217,0.001223482084131242
48,remainder__address_first.STORTINGSGATA_Oslo,0.18358729779720306,0.21571102162304123,0.00120260064359564
49,remainder__address_first.KARL JOHANS GATE_Oslo,0.1779848039150238,0.20912821500481485,0.0011659011397122507
50,remainder__store_type_mall.Jewelry and perfume_False,0.17758578062057495,0.20865937144357874,0.0011632873114328895
51,remainder__store_type_chain.Jewelry and perfume_False,0.17434406280517578,0.20485042458198371,0.0011420522261196293
52,remainder__sales_channel_name_x.Photographers,0.17121942341327667,0.201179042283113,0.0011215840707037082
53,remainder__lv4_desc.Photographers,0.17121942341327667,0.201179042283113,0.0011215840707037082
54,remainder__lv3_desc.Photographers,0.17121942341327667,0.201179042283113,0.0011215840707037082
55,remainder__municipality_name.Trysil,0.16599296033382416,0.19503806355598355,0.0010873477812735895
56,remainder__chain_name.G-SPORT,0.16483263671398163,0.1936747089205988,0.0010797470052463544
57,remainder__chain_name.JAFS,0.16437530517578125,0.1931373544602994,0.001076751224989357
58,remainder__sales_channel_name_x.Electronics stores,0.1637866199016571,0.19244566226035192,0.0010728950034640584
59,remainder__lv4_desc.Electronics stores,0.1637866199016571,0.19244566226035192,0.0010728950034640584
60,remainder__lv3_desc.Electronics stores,0.1637866199016571,0.19244566226035192,0.0010728950034640584
61,remainder__chain_name.LEATHERMAN HOLDING,0.16186077892780304,0.1901828416352972,0.001060279655766212
62,remainder__sales_channel_name_x.Construction workers,0.1617552489042282,0.19005884618751642,0.001059588374420539
63,remainder__lv4_desc.Construction workers,0.1617552489042282,0.19005884618751642,0.001059588374420539
64,remainder__lv3_desc.Construction workers,0.1617552489042282,0.19005884618751642,0.001059588374420539
65,remainder__address_first.TRONDHEIMSVEIEN_Oslo,0.1585257351398468,0.186264238816423,0.0010384332325444586
66,remainder__store_type_mall.House and building_True,0.15848344564437866,0.18621454959292655,0.0010381562124288104
67,remainder__municipality_name.Kragerø,0.1580076515674591,0.18565550205725292,0.0010350394921001822
68,remainder__store_type_chain.Clothing stores_False,0.1558746099472046,0.18314922524730806,0.0010210668629689011
69,remainder__lv1_desc.Services,0.15461565554141998,0.1816699816160378,0.0010128199995049236
70,remainder__municipality_name.Karmøy,0.15286627411842346,0.17961449706732033,0.0010013605616765297
71,remainder__chain_name.FLORISS DRIFT,0.15094436705112457,0.17735629869561412,0.000988770983291767
72,pipeline-1__lv4_desc_in_radius,0.14874084293842316,0.17476720651317518,0.000974336653967739
73,remainder__chain_name.INTERSPORT NORGE,0.14794987440109253,0.1738378359450232,0.00096915536265036
74,remainder__store_type_mall.Beauty and wellbeing_True,0.14724063873291016,0.17300449969360063,0.0009645094678567056
75,remainder__mall_name.Sandvika Storsenter,0.14639323949813843,0.17200882430184716,0.0009589585235520258
76,remainder__lv2_desc.Jewelry and perfume,0.1454140692949295,0.1708583209314541,0.0009525444048700815
77,remainder__chain_name.BUNNPRIS,0.1429324746131897,0.16794250196971022,0.0009362885560329771
78,remainder__store_type_chain.Sports and leisure_True,0.14254797995090485,0.16749072923049987,0.000933769898512163
79,remainder__chain_name.MALIA,0.14050763845443726,0.16509337301934693,0.0009204045076259304
80,remainder__chain_name.MUDO,0.14049629867076874,0.16508004902389914,0.0009203302256287464
81,remainder__sales_channel_name_x.Kiosks,0.1395479291677475,0.16396573579620063,0.0009141178689549221
82,remainder__lv4_desc.Kiosks,0.1395479291677475,0.16396573579620063,0.0009141178689549221
83,remainder__lv3_desc.Kiosks,0.1395479291677475,0.16396573579620063,0.0009141178689549221
84,remainder__address_first.LILLEAKERVEIEN_Oslo,0.13838519155979156,0.1625995447780793,0.000906501279940113
85,remainder__municipality_name.Hole,0.13814234733581543,0.16231420817648604,0.0009049105129123756
86,remainder__store_type_mall.Gyms_False,0.13796348869800568,0.16210405322594765,0.0009037388876663837
87,remainder__store_type_chain.Beauty and wellbeing_False,0.13602569699287415,0.15982719075549331,0.0008910452559189428
88,remainder__sales_channel_name_x.Personal service providers,0.1358305811882019,0.1595979339928215,0.0008897671370344123
89,remainder__lv4_desc.Personal service providers,0.1358305811882019,0.1595979339928215,0.0008897671370344123
90,remainder__lv3_desc.Personal service providers,0.1358305811882019,0.1595979339928215,0.0008897671370344123
91,remainder__chain_name.FRI BOKHANDEL SA,0.13569284975528717,0.1594361026000175,0.0008888649182433848
92,remainder__address_first.STOAVEIEN_Arendal,0.13511496782302856,0.158757104088243,0.0008850794647180316
93,remainder__address_first.BOGSTADVEIEN_Oslo,0.13402532041072845,0.1574767924363127,0.0008779416578269907
94,remainder__chain_name.TILBORDS,0.13395777344703674,0.15739742624529457,0.000877499187008022
95,remainder__municipality_name.Rana,0.13279350101947784,0.15602943184802592,0.000869872544056669
96,remainder__chain_name.EXPERT,0.1322033405303955,0.15533600630307276,0.0008660066590389641
97,pipeline-1__all_stores_in_radius,0.13185618817806244,0.15492810995360237,0.000863732614770375
98,remainder__chain_name.BAGORAMA,0.1305994987487793,0.15345152761971462,0.0008555005881836273
99,remainder__chain_name.MX SPORT NORGE,0.1293482482433319,0.15198133590125187,0.0008473041896244383
100,remainder__municipality_name.Sarpsborg,0.12886859476566315,0.15141775365490676,0.0008441621880378986
101,remainder__sales_channel_name_x.Fish shops,0.12879015505313873,0.1513255887245032,0.0008436483635527781
102,remainder__lv4_desc.Fish shops,0.12879015505313873,0.1513255887245032,0.0008436483635527781
103,remainder__lv3_desc.Fish shops,0.12879015505313873,0.1513255887245032,0.0008436483635527781
104,remainder__chain_name.CIRCLE K DETALJIST,0.12799827754497528,0.15039515013569116,0.0008384611179623003
105,remainder__address_first.LAGUNEVEIEN_Bergen,0.1263406127691269,0.14844743062242843,0.000827602476050684
106,remainder__municipality_name.Nord-Aurdal,0.12615376710891724,0.14822789109690973,0.0008263785312902497
107,remainder__municipality_name.Nittedal,0.12609979510307312,0.14816447518165105,0.0008260249841236261
108,remainder__municipality_name.Moss,0.1257191300392151,0.1477172021360413,0.0008235314126386548
109,remainder__address_first.NORDRE GATE_Trondheim,0.12525318562984467,0.14716972774227435,0.0008204792132037699
110,remainder__chain_name.3T,0.12442352622747421,0.1461948962619277,0.0008150444748355521
111,remainder__address_first.SCHWEIGAARDS GATE_Oslo,0.1243325024843216,0.14608794537336953,0.0008144482178318746
112,remainder__sales_channel_name_x.Multimedia stores,0.12422418594360352,0.14596067582946687,0.0008137386832227671
113,remainder__lv4_desc.Multimedia stores,0.12422418594360352,0.14596067582946687,0.0008137386832227671
114,remainder__lv3_desc.Multimedia stores,0.12422418594360352,0.14596067582946687,0.0008137386832227671
115,remainder__store_type_mall.Gyms_True,0.12240469455718994,0.14382281362164054,0.0008018199854774866
116,remainder__store_type_mall.Other Retail_False,0.12198655307292938,0.1433315066094721,0.0007990809222409806
117,remainder__sales_channel_name_x.Furniture stores,0.12185785174369812,0.1431802853891272,0.0007982378557368039
118,remainder__lv4_desc.Furniture stores,0.12185785174369812,0.1431802853891272,0.0007982378557368039
119,remainder__lv3_desc.Furniture stores,0.12185785174369812,0.1431802853891272,0.0007982378557368039
120,remainder__municipality_name.Orkdal,0.12184012681245804,0.1431594589862558,0.0007981217474113763
121,remainder__municipality_name.Harstad,0.12112082540988922,0.1423142957191631,0.0007934099163639797
122,remainder__address_first.ØSTRE ROSTEN_Trondheim,0.12106040865182877,0.14224330736233914,0.000793014152424975
123,remainder__chain_name.RINGO,0.12049699574708939,0.14158130963844875,0.0007893234792140314
124,remainder__sales_channel_name_x.Garden centers,0.11963392794132233,0.1405672240217106,0.0007836698969066722
125,remainder__lv4_desc.Garden centers,0.11963392794132233,0.1405672240217106,0.0007836698969066722
126,remainder__lv3_desc.Garden centers,0.11963392794132233,0.1405672240217106,0.0007836698969066722
127,remainder__chain_name.ELITE FOTO,0.11936980485916138,0.1402568852315504,0.0007819397413218011
128,remainder__sales_channel_name_x.Grocery stores,0.11909791082143784,0.13993741574017332,0.0007801586815824866
129,remainder__lv4_desc.Grocery stores,0.11909791082143784,0.13993741574017332,0.0007801586815824866
130,remainder__lv3_desc.Grocery stores,0.11909791082143784,0.13993741574017332,0.0007801586815824866
131,remainder__municipality_name.Gol,0.11834342777729034,0.13905091482097523,0.0007752163908828541
132,remainder__chain_name.PEPPES PIZZA,0.11737746745347977,0.13791593276722403,0.0007688888043829119
133,remainder__address_first.MARKENS GATE_Kristiansand,0.11718551069498062,0.13769038781405935,0.0007676313790376758
134,remainder__chain_name.BJØRKLUND NORGE,0.11611384153366089,0.13643120021010244,0.0007606113398596475
135,remainder__address_first.MADLAKROSSEN_Stavanger,0.11566953361034393,0.13590914820975225,0.0007577008716467222
136,remainder__sales_channel_name_x.Multi-goods stores,0.11474307626485825,0.13482058128337565,0.000751632051998994
137,remainder__lv4_desc.Multi-goods stores,0.11474307626485825,0.13482058128337565,0.000751632051998994
138,remainder__lv3_desc.Multi-goods stores,0.11474307626485825,0.13482058128337565,0.000751632051998994
139,remainder__municipality_name.Gjesdal,0.11436638981103897,0.13437798301672066,0.0007491645426602095
140,remainder__municipality_name.Ringerike,0.11433093994855881,0.13433633021097785,0.0007489323260093543
141,remainder__address_first.OSCARS GATE_Oslo,0.11285483092069626,0.13260193469316292,0.0007392629769409577
142,remainder__address_first.RÅDHUSGATA_Oslo,0.11264137178659439,0.13235112492340015,0.0007378646988730717
143,remainder__sales_channel_name_x.Key and shoe reparation shops,0.11254625767469406,0.13223936794187166,0.0007372416476404493
144,remainder__lv4_desc.Key and shoe reparation shops,0.11254625767469406,0.13223936794187166,0.0007372416476404493
145,remainder__lv3_desc.Key and shoe reparation shops,0.11254625767469406,0.13223936794187166,0.0007372416476404493
146,remainder__address_first.STOVNER SENTER_Oslo,0.11168923228979111,0.13123238203624266,0.0007316276466075424
147,remainder__address_first.BRYGGEN_Bergen,0.11138074100017548,0.13086991158189618,0.0007296068541677233
148,remainder__municipality_name.Tromsø,0.10968843102455139,0.12888148472380284,0.0007185212666011097
149,remainder__municipality_name.Halden,0.10934872925281525,0.128482342642038,0.0007162960278497243
150,remainder__address_first.TORGET_Bergen,0.10879435390233994,0.12783096384487438,0.0007126645557311488
151,remainder__store_type_mall.Home and decor_False,0.10876647382974625,0.12779820537512038,0.0007124819254857726
152,pipeline-1__lv3_desc_in_radius,0.10850486904382706,0.12749082552744462,0.0007107682661657164
153,remainder__sales_channel_name_x.Restaurants,0.10807925462722778,0.12699073798476757,0.0007079802509954551
154,remainder__lv4_desc.Restaurants,0.10807925462722778,0.12699073798476757,0.0007079802509954551
155,remainder__address_first.STRØMSVEIEN_Oslo,0.10757013410329819,0.1263925326096472,0.0007046452235883749
156,remainder__store_type_chain.Clothing stores_True,0.1073564738035202,0.1261414864746564,0.0007032456277715243
157,remainder__municipality_name.Stryn,0.10684943944215775,0.12554573229449356,0.0006999242659092612
158,remainder__sales_channel_name_x.Gifts and interior design shops,0.10676776617765427,0.1254497680119058,0.0006993892598296742
159,remainder__lv4_desc.Gifts and interior design shops,0.10676776617765427,0.1254497680119058,0.0006993892598296742
160,remainder__lv3_desc.Gifts and interior design shops,0.10676776617765427,0.1254497680119058,0.0006993892598296742
161,remainder__mall_name.Vestkanten Storsenter,0.10669796913862228,0.12536775803204062,0.0006989320497445099
162,remainder__chain_name.HAGELANDGRUPPEN,0.10635457187891006,0.12496427383349383,0.0006966826034565916
163,remainder__municipality_name.Horten,0.10529186576604843,0.12371561761358663,0.0006897212773157592
164,remainder__chain_name.INTEROPTIK,0.10527115315198898,0.12369128074936532,0.0006895855979779331
165,remainder__chain_name.BYGGERIET,0.10494127869606018,0.12330368554670401,0.0006874247337037393
166,remainder__chain_name.ZOO 1 GRUPPEN,0.10440071672201157,0.1226685371618664,0.0006838837470140594
167,remainder__store_type_mall.Other Retail_True,0.10407739877700806,0.12228864571478595,0.000681765831595005
168,remainder__municipality_name.Voss,0.10402368754148483,0.12222553619889696,0.0006814139926214835
169,remainder__municipality_name.Giske,0.10397414863109589,0.12216732907292305,0.000681089484737596
170,remainder__municipality_name.Hurum,0.10275284200906754,0.12073232075636874,0.0006730892355520488
171,remainder__lv2_desc.Cars and boats,0.10232379287481308,0.12022819749627944,0.0006702787210383566
172,remainder__mall_name.Lagunen Storsenter,0.10201646387577057,0.11986709270769501,0.0006682655422592213
173,remainder__chain_name.JOKER,0.10057029873132706,0.1181678805917885,0.0006587923425644663
174,remainder__address_first.STRØKET_Asker,0.1005292683839798,0.11811967083953427,0.0006585235705812255
175,remainder__municipality_name.Stokke,0.1005096361041069,0.11809660334413026,0.0006583949680433938
176,remainder__address_first.BRAGERNES TORG_Drammen,0.10048002749681473,0.11806181388426858,0.0006582010149180263
177,remainder__address_first.SANDAKERVEIEN_Oslo,0.09985459595918655,0.11732694563599755,0.0006541040845818791
178,remainder__municipality_name.Ørsta,0.09915117919445038,0.11650044646765298,0.0006494963068971608
179,remainder__municipality_name.Nordre Land,0.09872125089168549,0.11599529020397444,0.0006466800333324387
180,remainder__chain_name.GODTELAND NORGE,0.09858954697847366,0.1158405410137442,0.0006458172982048289
181,remainder__sales_channel_name_x.Computer stores,0.09856730699539185,0.11581440952464327,0.0006456716137359758
182,remainder__lv4_desc.Computer stores,0.09856730699539185,0.11581440952464327,0.0006456716137359758
183,remainder__lv3_desc.Computer stores,0.09856730699539185,0.11581440952464327,0.0006456716137359758
184,remainder__sales_channel_name_x.Home textile shops,0.0984889417886734,0.11572233213691675,0.0006451582773060274
185,remainder__lv4_desc.Home textile shops,0.0984889417886734,0.11572233213691675,0.0006451582773060274
186,remainder__lv3_desc.Home textile shops,0.0984889417886734,0.11572233213691675,0.0006451582773060274
187,remainder__lv2_desc.Food and drinks,0.09840792417526245,0.11562713822988707,0.0006446275661119543
188,remainder__chain_name.FURSETGRUPPEN,0.0983862578868866,0.11560168081939946,0.000644485639667926
189,remainder__sales_channel_name_x.Other stores,0.09831352531909943,0.1155162216580583,0.0006440092002089835
190,remainder__lv4_desc.Other stores,0.09831352531909943,0.1155162216580583,0.0006440092002089835
191,remainder__lv3_desc.Other stores,0.09831352531909943,0.1155162216580583,0.0006440092002089835
192,remainder__chain_name.CITYBAG,0.09803622961044312,0.11519040532259477,0.0006421927564696962
193,remainder__store_type_chain.Electronics stores_True,0.09789935499429703,0.1150295806705769,0.0006412961503131471
194,remainder__sales_channel_name_x.Pet stores,0.09788616746664047,0.11501408561673816,0.0006412097645476965
195,remainder__lv4_desc.Pet stores,0.09788616746664047,0.11501408561673816,0.0006412097645476965
196,remainder__lv3_desc.Pet stores,0.09788616746664047,0.11501408561673816,0.0006412097645476965
197,remainder__chain_name.STADION,0.09788402169942856,0.11501156438763897,0.000641195708558742
198,remainder__address_first.TONNINGSGATA_Stryn,0.09726659953594208,0.11428610697715136,0.0006371512441535887
199,remainder__municipality_name.Tinn,0.0972244143486023,0.11423654031340279,0.0006368749073151814
200,remainder__municipality_name.Lillehammer,0.09699497371912003,0.11396695263941171,0.0006353719414128935
201,remainder__municipality_name.Porsgrunn,0.09664085507392883,0.1135508710496367,0.000633052263985719
202,remainder__chain_name.H NATURKOST,0.09629320353269577,0.11314238816423006,0.0006307749497474771
203,remainder__mall_name.Veitvetsenteret,0.09582395851612091,0.11259103562986957,0.0006277011294684711
204,remainder__chain_name.SWAG SPORT,0.09570953994989395,0.1124565963407161,0.000626951623140774
205,remainder__chain_name.VITA,0.0956435576081276,0.11237906854591613,0.000626519401480418
206,remainder__mall_name.Magasinet Drammen,0.09560170769691467,0.11232989582421431,0.0006262452608902847
207,remainder__municipality_name.Alta,0.09556136280298233,0.11228249146458899,0.0006259809790146268
208,remainder__municipality_name.Aurland,0.0954669937491417,0.11217160990983105,0.0006253628083337247
209,remainder__mall_name.Koch,0.09514690935611725,0.11179551781493478,0.0006232660745091366
210,remainder__chain_name.PIZZABAKEREN INVEST,0.09475883841514587,0.11133954302722578,0.0006207239903400648
211,remainder__sales_channel_name_x.Gas stations,0.09456311911344528,0.11110957716886982,0.0006194419182086409
212,remainder__lv4_desc.Gas stations,0.09456311911344528,0.11110957716886982,0.0006194419182086409
213,remainder__lv3_desc.Gas stations,0.09456311911344528,0.11110957716886982,0.0006194419182086409
214,remainder__municipality_name.Odda,0.0943237692117691,0.11082834631883043,0.0006178740409684721
215,remainder__chain_name.THON HOTELS,0.0940418615937233,0.11049711109165718,0.0006160273866140358
216,remainder__mall_name.Amfi Madla,0.09397183358669281,0.11041482972949312,0.0006155686635578383
217,remainder__address_first.BEDDINGEN_Trondheim,0.09376543760299683,0.11017231900551519,0.0006142166531202614
218,remainder__lv1_desc.Retail,0.09309930354356766,0.10938962619276897,0.0006098530982436304
219,remainder__chain_name.EASYFIT NORGE,0.092946857213974,0.10921050512124661,0.0006088544885561256
220,remainder__municipality_name.Vestby,0.09268242120742798,0.10889979865184278,0.0006071222831395319
221,remainder__municipality_name.Oslo,0.09239483624696732,0.10856189267267793,0.0006052384389809863
222,remainder__chain_name.ALLIANCE OPTIKK,0.09222479909658432,0.10836210277510286,0.0006041245994673636
223,remainder__mall_name.Amfi Moa,0.09204903990030289,0.10815558959992996,0.0006029732773165284
224,remainder__address_first.KIRKEGATA_Stavanger,0.09204144775867462,0.10814666900113805,0.0006029235444944978
225,remainder__sales_channel_name_x.Travel accessories stores,0.09203936904668808,0.10814422656044821,0.000602909927755198
226,remainder__lv4_desc.travel accessories stores,0.09203936904668808,0.10814422656044821,0.000602909927755198
227,remainder__lv3_desc.Travel accessories stores,0.09203936904668808,0.10814422656044821,0.000602909927755198
228,remainder__store_type_chain.Home and decor_True,0.0918610468506813,0.10793470191718463,0.0006017418165064446
229,remainder__address_first.ENGENE_Drammen,0.09175127744674683,0.1078057252910794,0.0006010227648214826
230,remainder__address_first.KANALVEIEN_Bergen,0.09137225151062012,0.10736037818436488,0.000598539930550296
231,remainder__municipality_name.Arendal,0.09112049639225006,0.10706457147859581,0.0005968907921239831
232,remainder__municipality_name.Skedsmo,0.09105146676301956,0.1069834631883043,0.0005964386090070909
233,remainder__municipality_name.Fræna,0.09069608151912689,0.10656589337301935,0.0005941106346419916
234,remainder__chain_name.REZIDOR HOTELS,0.09043464064598083,0.10625870611923313,0.000592398049043314
235,remainder__address_first.SJØGATA_Bodø,0.09010019153356552,0.10586573579620065,0.0005902072181815572
236,remainder__store_type_mall.Food and drinks_True,0.09007757902145386,0.10583916659371444,0.0005900590934368439
237,remainder__address_first.HEGDEHAUGSVEIEN_Oslo,0.0895979106426239,0.10527556683883393,0.0005869169942392698
238,remainder__sales_channel_name_x.Kitchen design stores,0.08958564698696136,0.10526115731419067,0.0005868366603579525
239,remainder__lv4_desc.Kitchen design stores,0.08958564698696136,0.10526115731419067,0.0005868366603579525
240,remainder__lv3_desc.Kitchen design stores,0.08958564698696136,0.10526115731419067,0.0005868366603579525
241,remainder__municipality_name.Bø,0.08956457674503326,0.1052364002451195,0.0005866986383553004
242,remainder__chain_name.LIBRIS,0.08877461403608322,0.10430821150310776,0.0005815239357827441
243,remainder__municipality_name.Vanylven,0.08849163353443146,0.10397571566138493,0.0005796702534338304
244,remainder__municipality_name.Leksvik,0.08830908685922623,0.10376122734833232,0.0005784744694568226
245,remainder__municipality_name.Sandefjord,0.08810433745384216,0.1035206513175173,0.0005771332450385478
246,remainder__mall_name.Aker Brygge,0.08794190734624863,0.10332979952726955,0.0005760692359579899
247,remainder__address_first.MARKEN_Bergen,0.0878850668668747,0.10326301321894424,0.0005756968986672429
248,remainder__address_first.LANGELANDSVEGEN_Ålesund,0.0874689593911171,0.1027740961218594,0.0005729711593369336
249,remainder__municipality_name.Ås,0.08730070292949677,0.10257639849426596,0.0005718689843419225
250,remainder__address_first.KONGSVEIEN_Oslo,0.08728404343128204,0.10255682395167644,0.0005717598552054551
251,remainder__address_first.BREIGATA_Stavanger,0.08717156201601028,0.1024246607721264,0.0005710230383122308
252,remainder__address_first.SKIPPERGATA_Tromsø,0.08697471767663956,0.10219337301934693,0.0005697335965477091
253,remainder__address_first.SKIBÅSEN_Kristiansand,0.08651407808065414,0.1016521316641863,0.0005667161466410733
254,remainder__address_first.VERKSEIER FURULUNDS VEI_Oslo,0.08620245009660721,0.10128597566313578,0.0005646748070785115
255,remainder__mall_name.Aurskog Senter,0.08616239577531815,0.10123891271995097,0.0005644124286180243
256,remainder__chain_name.LIFE,0.08602140843868256,0.10107325571215968,0.0005634888818159788
257,remainder__municipality_name.Fjell,0.08595461398363113,0.10099477370217981,0.0005630513403542477
258,remainder__chain_name.C OPTIKK,0.08553323894739151,0.1004996673378272,0.0005602910955232754
259,remainder__mall_name.Stovner Senter,0.08466547727584839,0.09948006653243456,0.0005546067657400778
260,remainder__address_first.TORGALLMENNINGEN_Bergen,0.08465178310871124,0.09946397618839184,0.0005545170611994574
261,remainder__sales_channel_name_x.Opticians,0.08450083434581757,0.09928661472467828,0.0005535282614209105
262,remainder__lv4_desc.Opticians,0.08450083434581757,0.09928661472467828,0.0005535282614209105
263,remainder__lv3_desc.Opticians,0.08450083434581757,0.09928661472467828,0.0005535282614209105
264,remainder__municipality_name.Lenvik,0.08445686101913452,0.09923494703668038,0.0005532402112583743
265,remainder__municipality_name.Kviteseid,0.08417774736881256,0.0989069946598967,0.0005514118589728894
266,remainder__address_first.NILS HANSENS VEI_Oslo,0.0839981660246849,0.09869599054539088,0.0005502354995917286
267,remainder__address_first.STORGATA_Oslo,0.0837971419095993,0.09845979164842861,0.0005489186779320557
268,remainder__address_first.SKAGENKAIEN_Stavanger,0.08351733535528183,0.09813102512474832,0.0005470857867334708
269,remainder__municipality_name.Sør-Varanger,0.08347778767347336,0.09808455747176749,0.0005468267270481536
270,remainder__sales_channel_name_x.Restaurants and cafes,0.08309943974018097,0.09764000700341416,0.0005443483340790326
271,remainder__lv4_desc.Restaurants and cafes,0.08309943974018097,0.09764000700341416,0.0005443483340790326
272,remainder__mall_name.CC Vest,0.08290693163871765,0.09741381423443929,0.0005430872971255234
273,remainder__municipality_name.Levanger,0.08267028629779816,0.09713576118357699,0.0005415371362880997
274,remainder__store_type_mall.Home and decor_True,0.08233458548784256,0.09674132014357,0.0005393381060994526
275,remainder__store_type_mall.Cars and boats_True,0.08213889598846436,0.09651138930228487,0.0005380562291900974
276,remainder__municipality_name.Strand,0.08203111588954926,0.09638475006565701,0.0005373502085782288
277,remainder__store_type_mall.Sports and leisure_False,0.08202119171619415,0.09637308938107328,0.0005372851996293135
278,remainder__sales_channel_name_x.Photo shops,0.08176732063293457,0.09607479646327585,0.0005356222004361147
279,remainder__lv4_desc.Photo shops,0.08176732063293457,0.09607479646327585,0.0005356222004361147
280,remainder__lv3_desc.Photo shops,0.08176732063293457,0.09607479646327585,0.0005356222004361147
281,remainder__address_first.KOBBERVIKDALEN_Drammen,0.08143889158964157,0.09568889958854941,0.0005334708044322584
282,remainder__municipality_name.Ringsaker,0.08130267262458801,0.09552884531208965,0.0005325784931612233
283,remainder__chain_name.YES VI LEKER,0.08121155947446823,0.095421789372319,0.0005319816504913392
284,remainder__address_first.SMEDASUNDET_Haugesund,0.08091165870428085,0.09506941258863696,0.000530017130812856
